trade_id,timestamp,symbol,event_type,direction,lot,entry_price,exit_price,sl_price,tp_price,pnl,k_sl_req,k_tp_req,k_sl_eff,k_tp_eff,hold_bars,bars_held,exit_reason,regime_id_at_entry,spread_atr_at_entry,flip_used,model_pack_version,clf_version,prm_version,cost_model_version
TS_00201,2025.05.29 21:35:00,US100,ENTRY,LONG,0.0200,21320.58000000,,21137.79000000,21686.16000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.039389,1,0.1.0,0.1.0,0.1.0,0.1
TS_00201,2025.05.30 01:05:00,US100,EXIT,LONG,0.0200,21320.58000000,21310.18000000,21320.58000000,21686.16000000,-0.29,6.000000,12.000000,6.000000,12.000000,72,29,SL,5,0.039389,1,0.1.0,0.1.0,0.1.0,0.1
TS_00202,2025.05.30 06:25:00,US100,ENTRY,LONG,0.0800,21293.83000000,,21230.77000000,21419.94000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.133216,1,0.1.0,0.1.0,0.1.0,0.1
TS_00202,2025.05.30 09:45:00,US100,EXIT,LONG,0.0800,21293.83000000,21293.68000000,21293.83000000,21419.94000000,-0.01,6.000000,12.000000,6.000000,12.000000,72,39,SL,2,0.133216,1,0.1.0,0.1.0,0.1.0,0.1
TS_00203,2025.05.30 10:05:00,US100,ENTRY,LONG,0.0500,21310.20000000,,21212.16000000,21506.28000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.085679,1,0.1.0,0.1.0,0.1.0,0.1
TS_00203,2025.05.30 11:45:00,US100,EXIT,LONG,0.0500,21310.20000000,21310.05000000,21310.20000000,21506.28000000,-0.01,6.000000,12.000000,6.000000,12.000000,72,19,SL,5,0.085679,1,0.1.0,0.1.0,0.1.0,0.1
TS_00204,2025.05.30 12:35:00,US100,ENTRY,LONG,0.0500,21349.83000000,,21255.58000000,21538.32000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.089127,1,0.1.0,0.1.0,0.1.0,0.1
TS_00204,2025.05.30 15:10:00,US100,EXIT,LONG,0.0500,21349.83000000,21250.55000000,21255.58000000,21538.32000000,-4.96,6.000000,12.000000,6.000000,12.000000,72,30,SL,1,0.089127,1,0.1.0,0.1.0,0.1.0,0.1
TS_00205,2025.05.30 16:15:00,US100,ENTRY,LONG,0.0100,21283.95000000,,20985.24000000,21881.37000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.028121,1,0.1.0,0.1.0,0.1.0,0.1
TS_00205,2025.05.30 22:15:00,US100,EXIT,LONG,0.0100,21283.95000000,21296.15000000,20985.24000000,21881.37000000,0.12,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.028121,1,0.1.0,0.1.0,0.1.0,0.1
TS_00206,2025.05.30 22:45:00,US100,ENTRY,LONG,0.0200,21322.23000000,,21139.99000000,21686.71000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.039508,0,0.1.0,0.1.0,0.1.0,0.1
TS_00206,2025.06.02 05:45:00,US100,EXIT,LONG,0.0200,21322.23000000,21238.44000000,21139.99000000,21686.71000000,-1.92,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.039508,0,0.1.0,0.1.0,0.1.0,0.1
TS_00207,2025.06.02 06:25:00,US100,ENTRY,LONG,0.0800,21215.22000000,,21151.10000000,21343.47000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.130999,1,0.1.0,0.1.0,0.1.0,0.1
TS_00207,2025.06.02 10:30:00,US100,EXIT,LONG,0.0800,21215.22000000,21149.69000000,21151.10000000,21343.47000000,-5.24,6.000000,12.000000,6.000000,12.000000,72,48,SL,5,0.130999,1,0.1.0,0.1.0,0.1.0,0.1
TS_00208,2025.06.02 10:35:00,US100,ENTRY,LONG,0.0300,21183.22000000,,21034.88000000,21479.90000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.056626,1,0.1.0,0.1.0,0.1.0,0.1
TS_00208,2025.06.02 16:35:00,US100,EXIT,LONG,0.0300,21183.22000000,21370.67000000,21183.22000000,21479.90000000,5.62,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.056626,1,0.1.0,0.1.0,0.1.0,0.1
TS_00209,2025.06.02 16:55:00,US100,ENTRY,LONG,0.0200,21293.37000000,,21060.29000000,21759.54000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.030890,0,0.1.0,0.1.0,0.1.0,0.1
TS_00209,2025.06.02 22:55:00,US100,EXIT,LONG,0.0200,21293.37000000,21476.54000000,21293.37000000,21759.54000000,3.66,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.030890,0,0.1.0,0.1.0,0.1.0,0.1
TS_00210,2025.06.02 23:00:00,US100,ENTRY,LONG,0.0400,21498.49000000,,21383.79000000,21727.90000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.062771,0,0.1.0,0.1.0,0.1.0,0.1
TS_00210,2025.06.03 01:15:00,US100,EXIT,LONG,0.0400,21498.49000000,21498.00000000,21498.49000000,21727.90000000,-0.18,6.000000,12.000000,6.000000,12.000000,72,14,SL,3,0.062771,0,0.1.0,0.1.0,0.1.0,0.1
TS_00211,2025.06.03 06:20:00,US100,ENTRY,LONG,0.0900,21425.40000000,,21369.68000000,21536.84000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.150758,1,0.1.0,0.1.0,0.1.0,0.1
TS_00211,2025.06.03 10:05:00,US100,EXIT,LONG,0.0900,21425.40000000,21425.37000000,21425.40000000,21536.84000000,0.00,6.000000,12.000000,6.000000,12.000000,72,44,SL,4,0.150758,1,0.1.0,0.1.0,0.1.0,0.1
TS_00212,2025.06.03 10:35:00,US100,ENTRY,LONG,0.0500,21410.02000000,,21309.89000000,21610.27000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.083893,1,0.1.0,0.1.0,0.1.0,0.1
TS_00212,2025.06.03 16:35:00,US100,EXIT,LONG,0.0500,21410.02000000,21498.10000000,21410.02000000,21610.27000000,4.40,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.083893,1,0.1.0,0.1.0,0.1.0,0.1
TS_00213,2025.06.03 17:00:00,US100,ENTRY,LONG,0.0300,21568.55000000,,21400.86000000,21903.92000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.042937,0,0.1.0,0.1.0,0.1.0,0.1
TS_00213,2025.06.03 23:00:00,US100,EXIT,LONG,0.0300,21568.55000000,21664.60000000,21568.55000000,21903.92000000,2.88,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.042937,0,0.1.0,0.1.0,0.1.0,0.1
TS_00214,2025.06.03 23:45:00,US100,ENTRY,LONG,0.0400,21667.15000000,,21551.71000000,21898.04000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.072762,0,0.1.0,0.1.0,0.1.0,0.1
TS_00214,2025.06.04 06:45:00,US100,EXIT,LONG,0.0400,21667.15000000,21642.02000000,21551.71000000,21898.04000000,-1.17,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.072762,0,0.1.0,0.1.0,0.1.0,0.1
TS_00215,2025.06.04 08:00:00,US100,ENTRY,LONG,0.1400,21644.92000000,,21607.36000000,21720.04000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.223642,1,0.1.0,0.1.0,0.1.0,0.1
TS_00215,2025.06.04 10:15:00,US100,EXIT,LONG,0.1400,21644.92000000,21644.89000000,21644.92000000,21720.04000000,0.00,6.000000,12.000000,6.000000,12.000000,72,26,SL,2,0.223642,1,0.1.0,0.1.0,0.1.0,0.1
TS_00216,2025.06.04 11:30:00,US100,ENTRY,LONG,0.0700,21696.17000000,,21622.25000000,21844.01000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.113636,0,0.1.0,0.1.0,0.1.0,0.1
TS_00216,2025.06.04 13:25:00,US100,EXIT,LONG,0.0700,21696.17000000,21696.02000000,21696.17000000,21844.01000000,-0.01,6.000000,12.000000,6.000000,12.000000,72,22,SL,5,0.113636,0,0.1.0,0.1.0,0.1.0,0.1
TS_00217,2025.06.04 13:50:00,US100,ENTRY,LONG,0.0800,21701.17000000,,21636.67000000,21830.16000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.130241,0,0.1.0,0.1.0,0.1.0,0.1
TS_00217,2025.06.04 15:20:00,US100,EXIT,LONG,0.0800,21701.17000000,21699.27000000,21701.17000000,21830.16000000,-0.15,6.000000,12.000000,6.000000,12.000000,72,17,SL,2,0.130241,0,0.1.0,0.1.0,0.1.0,0.1
TS_00218,2025.06.04 15:40:00,US100,ENTRY,LONG,0.0400,21661.92000000,,21543.63000000,21898.49000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.071014,1,0.1.0,0.1.0,0.1.0,0.1
TS_00218,2025.06.04 17:05:00,US100,EXIT,LONG,0.0400,21661.92000000,21661.34000000,21661.92000000,21898.49000000,-0.02,6.000000,12.000000,6.000000,12.000000,72,16,SL,3,0.071014,1,0.1.0,0.1.0,0.1.0,0.1
TS_00219,2025.06.04 17:25:01,US100,ENTRY,LONG,0.0200,21682.32000000,,21471.04000000,22104.88000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.034078,1,0.1.0,0.1.0,0.1.0,0.1
TS_00219,2025.06.04 19:15:00,US100,EXIT,LONG,0.0200,21682.32000000,21681.87000000,21682.32000000,22104.88000000,-0.01,6.000000,12.000000,6.000000,12.000000,72,21,SL,3,0.034078,1,0.1.0,0.1.0,0.1.0,0.1
TS_00220,2025.06.04 19:50:01,US100,ENTRY,LONG,0.0400,21717.19000000,,21585.88000000,21979.80000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.054834,0,0.1.0,0.1.0,0.1.0,0.1
TS_00220,2025.06.04 22:55:00,US100,EXIT,LONG,0.0400,21717.19000000,21716.12000000,21717.19000000,21979.80000000,-0.04,6.000000,12.000000,6.000000,12.000000,72,36,SL,5,0.054834,0,0.1.0,0.1.0,0.1.0,0.1
TS_00221,2025.06.04 23:45:00,US100,ENTRY,LONG,0.0600,21724.54000000,,21642.82000000,21887.99000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.102785,1,0.1.0,0.1.0,0.1.0,0.1
TS_00221,2025.06.05 06:45:00,US100,EXIT,LONG,0.0600,21724.54000000,21720.43000000,21642.82000000,21887.99000000,-0.49,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.102785,1,0.1.0,0.1.0,0.1.0,0.1
TS_00222,2025.06.05 07:10:01,US100,ENTRY,LONG,0.1900,21716.83000000,,21688.60000000,21773.28000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.297601,1,0.1.0,0.1.0,0.1.0,0.1
TS_00222,2025.06.05 10:30:00,US100,EXIT,LONG,0.1900,21716.83000000,21773.30000000,21716.83000000,21773.28000000,10.73,6.000000,12.000000,6.000000,12.000000,72,39,TP,2,0.297601,1,0.1.0,0.1.0,0.1.0,0.1
TS_00223,2025.06.05 11:15:00,US100,ENTRY,LONG,0.0500,21786.45000000,,21687.07000000,21985.20000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.084526,0,0.1.0,0.1.0,0.1.0,0.1
TS_00223,2025.06.05 15:35:00,US100,EXIT,LONG,0.0500,21786.45000000,21686.93000000,21687.07000000,21985.20000000,-4.98,6.000000,12.000000,6.000000,12.000000,72,51,SL,5,0.084526,0,0.1.0,0.1.0,0.1.0,0.1
TS_00224,2025.06.05 17:00:00,US100,ENTRY,LONG,0.0200,21690.98000000,,21433.52000000,22205.90000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.027966,1,0.1.0,0.1.0,0.1.0,0.1
TS_00224,2025.06.05 17:40:00,US100,EXIT,LONG,0.0200,21690.98000000,21690.78000000,21690.98000000,22205.90000000,0.00,6.000000,12.000000,6.000000,12.000000,72,7,SL,5,0.027966,1,0.1.0,0.1.0,0.1.0,0.1
TS_00225,2025.06.05 17:55:00,US100,ENTRY,LONG,0.0100,21805.23000000,,21467.63000000,22480.44000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.021327,0,0.1.0,0.1.0,0.1.0,0.1
TS_00225,2025.06.05 23:55:00,US100,EXIT,LONG,0.0100,21805.23000000,21503.18000000,21467.63000000,22480.44000000,-3.02,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.021327,0,0.1.0,0.1.0,0.1.0,0.1
TS_00226,2025.06.06 07:05:00,US100,ENTRY,LONG,0.1000,21571.91000000,,21517.05000000,21681.63000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.153113,0,0.1.0,0.1.0,0.1.0,0.1
TS_00226,2025.06.06 13:05:00,US100,EXIT,LONG,0.1000,21571.91000000,21651.64000000,21571.91000000,21681.63000000,7.97,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,4,0.153113,0,0.1.0,0.1.0,0.1.0,0.1
TS_00227,2025.06.06 13:10:00,US100,ENTRY,LONG,0.0800,21649.91000000,,21585.04000000,21779.66000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.129484,0,0.1.0,0.1.0,0.1.0,0.1
TS_00227,2025.06.06 16:35:00,US100,EXIT,LONG,0.0800,21649.91000000,21779.89000000,21649.91000000,21779.66000000,10.40,6.000000,12.000000,6.000000,12.000000,72,40,TP,2,0.129484,0,0.1.0,0.1.0,0.1.0,0.1
TS_00228,2025.06.06 17:00:00,US100,ENTRY,LONG,0.0300,21813.94000000,,21638.47000000,22164.87000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.041034,0,0.1.0,0.1.0,0.1.0,0.1
TS_00228,2025.06.06 23:00:00,US100,EXIT,LONG,0.0300,21813.94000000,21761.74000000,21638.47000000,22164.87000000,-1.57,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.041034,0,0.1.0,0.1.0,0.1.0,0.1
TS_00229,2025.06.09 07:30:00,US100,ENTRY,LONG,0.1300,21714.31000000,,21672.42000000,21798.09000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.200532,1,0.1.0,0.1.0,0.1.0,0.1
TS_00229,2025.06.09 13:30:00,US100,EXIT,LONG,0.1300,21714.31000000,21751.91000000,21714.31000000,21798.09000000,4.89,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,2,0.200532,1,0.1.0,0.1.0,0.1.0,0.1
TS_00230,2025.06.09 14:05:00,US100,ENTRY,LONG,0.1000,21765.68000000,,21711.68000000,21873.69000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.155543,0,0.1.0,0.1.0,0.1.0,0.1
TS_00230,2025.06.09 15:20:00,US100,EXIT,LONG,0.1000,21765.68000000,21765.41000000,21765.68000000,21873.69000000,-0.03,6.000000,12.000000,6.000000,12.000000,72,14,SL,4,0.155543,0,0.1.0,0.1.0,0.1.0,0.1
TS_00231,2025.06.09 15:45:00,US100,ENTRY,LONG,0.0800,21787.81000000,,21716.56000000,21930.31000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.117895,1,0.1.0,0.1.0,0.1.0,0.1
TS_00231,2025.06.09 21:45:00,US100,EXIT,LONG,0.0800,21787.81000000,21827.88000000,21787.81000000,21930.31000000,3.21,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,1,0.117895,1,0.1.0,0.1.0,0.1.0,0.1
TS_00232,2025.06.09 23:35:00,US100,ENTRY,LONG,0.0600,21786.56000000,,21696.46000000,21966.76000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.093231,1,0.1.0,0.1.0,0.1.0,0.1
TS_00232,2025.06.10 06:35:00,US100,EXIT,LONG,0.0600,21786.56000000,21914.35000000,21786.56000000,21966.76000000,7.43,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.093231,1,0.1.0,0.1.0,0.1.0,0.1
TS_00233,2025.06.10 06:40:00,US100,ENTRY,LONG,0.1300,21923.00000000,,21879.07000000,22010.86000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.191220,0,0.1.0,0.1.0,0.1.0,0.1
TS_00233,2025.06.10 08:20:00,US100,EXIT,LONG,0.1300,21923.00000000,21878.35000000,21879.07000000,22010.86000000,-5.80,6.000000,12.000000,6.000000,12.000000,72,19,SL,2,0.191220,0,0.1.0,0.1.0,0.1.0,0.1
TS_00234,2025.06.10 08:40:00,US100,ENTRY,LONG,0.0300,21815.75000000,,21670.16000000,22106.94000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.057695,1,0.1.0,0.1.0,0.1.0,0.1
TS_00234,2025.06.10 14:40:00,US100,EXIT,LONG,0.0300,21815.75000000,21819.10000000,21670.16000000,22106.94000000,0.10,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.057695,1,0.1.0,0.1.0,0.1.0,0.1
TS_00235,2025.06.10 14:45:00,US100,ENTRY,LONG,0.0600,21814.00000000,,21723.95000000,21994.10000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.093280,0,0.1.0,0.1.0,0.1.0,0.1
TS_00235,2025.06.10 16:30:00,US100,EXIT,LONG,0.0600,21814.00000000,21813.10000000,21814.00000000,21994.10000000,-0.05,6.000000,12.000000,6.000000,12.000000,72,20,SL,3,0.093280,0,0.1.0,0.1.0,0.1.0,0.1
TS_00236,2025.06.10 19:00:00,US100,ENTRY,LONG,0.0300,21851.52000000,,21680.58000000,22193.41000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.042119,0,0.1.0,0.1.0,0.1.0,0.1
TS_00236,2025.06.10 20:45:00,US100,EXIT,LONG,0.0300,21851.52000000,21851.32000000,21851.52000000,22193.41000000,-0.01,6.000000,12.000000,6.000000,12.000000,72,20,SL,3,0.042119,0,0.1.0,0.1.0,0.1.0,0.1
TS_00237,2025.06.10 21:40:00,US100,ENTRY,LONG,0.0500,21865.27000000,,21752.78000000,22090.25000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.064005,0,0.1.0,0.1.0,0.1.0,0.1
TS_00237,2025.06.11 04:40:00,US100,EXIT,LONG,0.0500,21865.27000000,21864.84000000,21865.27000000,22090.25000000,-0.22,6.000000,12.000000,6.000000,12.000000,72,71,SL,3,0.064005,0,0.1.0,0.1.0,0.1.0,0.1
TS_00238,2025.06.11 06:20:00,US100,ENTRY,LONG,0.1200,21876.11000000,,21829.13000000,21970.07000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.178799,1,0.1.0,0.1.0,0.1.0,0.1
TS_00238,2025.06.11 07:30:00,US100,EXIT,LONG,0.1200,21876.11000000,21875.84000000,21876.11000000,21970.07000000,-0.03,6.000000,12.000000,6.000000,12.000000,72,13,SL,4,0.178799,1,0.1.0,0.1.0,0.1.0,0.1
TS_00239,2025.06.11 08:10:00,US100,ENTRY,LONG,0.1100,21864.11000000,,21813.53000000,21965.27000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.166074,1,0.1.0,0.1.0,0.1.0,0.1
TS_00239,2025.06.11 14:10:00,US100,EXIT,LONG,0.1100,21864.11000000,21899.84000000,21864.11000000,21965.27000000,3.93,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,4,0.166074,1,0.1.0,0.1.0,0.1.0,0.1
TS_00240,2025.06.11 14:30:00,US100,ENTRY,LONG,0.0800,21892.99000000,,21823.93000000,22031.10000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.121641,1,0.1.0,0.1.0,0.1.0,0.1
TS_00240,2025.06.11 15:05:00,US100,EXIT,LONG,0.0800,21892.99000000,21872.34000000,21892.99000000,22031.10000000,-1.65,6.000000,12.000000,6.000000,12.000000,72,6,SL,5,0.121641,1,0.1.0,0.1.0,0.1.0,0.1
TS_00241,2025.06.11 15:10:00,US100,ENTRY,LONG,0.0400,21921.24000000,,21788.07000000,22187.59000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.063075,0,0.1.0,0.1.0,0.1.0,0.1
TS_00241,2025.06.11 16:50:00,US100,EXIT,LONG,0.0400,21921.24000000,21919.19000000,21921.24000000,22187.59000000,-0.08,6.000000,12.000000,6.000000,12.000000,72,19,SL,5,0.063075,0,0.1.0,0.1.0,0.1.0,0.1
TS_00242,2025.06.11 17:10:00,US100,ENTRY,LONG,0.0300,21981.26000000,,21800.54000000,22342.69000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.039842,0,0.1.0,0.1.0,0.1.0,0.1
TS_00242,2025.06.11 18:10:00,US100,EXIT,LONG,0.0300,21981.26000000,21980.06000000,21981.26000000,22342.69000000,-0.04,6.000000,12.000000,6.000000,12.000000,72,11,SL,3,0.039842,0,0.1.0,0.1.0,0.1.0,0.1
TS_00243,2025.06.11 18:20:00,US100,ENTRY,LONG,0.0400,22020.01000000,,21876.01000000,22308.02000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.049999,0,0.1.0,0.1.0,0.1.0,0.1
TS_00243,2025.06.11 21:05:00,US100,EXIT,LONG,0.0400,22020.01000000,21874.94000000,21876.01000000,22308.02000000,-5.80,6.000000,12.000000,6.000000,12.000000,72,32,SL,5,0.049999,0,0.1.0,0.1.0,0.1.0,0.1
TS_00244,2025.06.11 21:35:00,US100,ENTRY,LONG,0.0200,21856.39000000,,21604.44000000,22360.30000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.028577,1,0.1.0,0.1.0,0.1.0,0.1
TS_00244,2025.06.12 04:35:00,US100,EXIT,LONG,0.0200,21856.39000000,21760.33000000,21604.44000000,22360.30000000,-2.00,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.028577,1,0.1.0,0.1.0,0.1.0,0.1
TS_00245,2025.06.12 07:55:00,US100,ENTRY,LONG,0.1000,21809.11000000,,21754.09000000,21919.16000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.152660,0,0.1.0,0.1.0,0.1.0,0.1
TS_00245,2025.06.12 10:35:00,US100,EXIT,LONG,0.1000,21809.11000000,21808.71000000,21809.11000000,21919.16000000,-0.04,6.000000,12.000000,6.000000,12.000000,72,31,SL,2,0.152660,0,0.1.0,0.1.0,0.1.0,0.1
TS_00246,2025.06.12 11:30:00,US100,ENTRY,LONG,0.0400,21736.11000000,,21593.77000000,22020.78000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.059015,1,0.1.0,0.1.0,0.1.0,0.1
TS_00246,2025.06.12 14:40:01,US100,EXIT,LONG,0.0400,21736.11000000,21734.71000000,21736.11000000,22020.78000000,-0.06,6.000000,12.000000,6.000000,12.000000,72,37,SL,5,0.059015,1,0.1.0,0.1.0,0.1.0,0.1
TS_00247,2025.06.12 14:45:00,US100,ENTRY,LONG,0.0500,21754.86000000,,21649.79000000,21965.00000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.079948,1,0.1.0,0.1.0,0.1.0,0.1
TS_00247,2025.06.12 20:45:00,US100,EXIT,LONG,0.0500,21754.86000000,21936.68000000,21754.86000000,21965.00000000,9.09,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.079948,1,0.1.0,0.1.0,0.1.0,0.1
TS_00248,2025.06.12 21:10:00,US100,ENTRY,LONG,0.0500,21929.63000000,,21830.58000000,22127.73000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.072690,0,0.1.0,0.1.0,0.1.0,0.1
TS_00248,2025.06.13 03:00:00,US100,EXIT,LONG,0.0500,21929.63000000,21830.25000000,21830.58000000,22127.73000000,-5.17,6.000000,12.000000,6.000000,12.000000,72,57,SL,3,0.072690,0,0.1.0,0.1.0,0.1.0,0.1
TS_00249,2025.06.13 06:25:00,US100,ENTRY,LONG,0.0300,21531.28000000,,21359.58000000,21874.69000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.048922,1,0.1.0,0.1.0,0.1.0,0.1
TS_00249,2025.06.13 12:25:00,US100,EXIT,LONG,0.0300,21531.28000000,21607.63000000,21531.28000000,21874.69000000,2.29,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.048922,1,0.1.0,0.1.0,0.1.0,0.1
TS_00250,2025.06.13 12:30:00,US100,ENTRY,LONG,0.0300,21609.78000000,,21453.67000000,21921.99000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.053809,0,0.1.0,0.1.0,0.1.0,0.1
TS_00250,2025.06.13 16:20:00,US100,EXIT,LONG,0.0300,21609.78000000,21609.63000000,21609.78000000,21921.99000000,0.00,6.000000,12.000000,6.000000,12.000000,72,45,SL,3,0.053809,0,0.1.0,0.1.0,0.1.0,0.1
TS_00251,2025.06.13 16:30:00,US100,ENTRY,LONG,0.0400,21656.65000000,,21534.29000000,21901.36000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.068651,0,0.1.0,0.1.0,0.1.0,0.1
TS_00251,2025.06.13 17:25:00,US100,EXIT,LONG,0.0400,21656.65000000,21656.60000000,21656.65000000,21901.36000000,0.00,6.000000,12.000000,6.000000,12.000000,72,10,SL,5,0.068651,0,0.1.0,0.1.0,0.1.0,0.1
TS_00252,2025.06.13 17:40:00,US100,ENTRY,LONG,0.0100,21700.18000000,,21407.57000000,22285.39000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.024606,0,0.1.0,0.1.0,0.1.0,0.1
TS_00252,2025.06.13 21:20:00,US100,EXIT,LONG,0.0100,21700.18000000,21698.35000000,21700.18000000,22285.39000000,-0.02,6.000000,12.000000,6.000000,12.000000,72,43,SL,3,0.024606,0,0.1.0,0.1.0,0.1.0,0.1
TS_00253,2025.06.13 21:55:00,US100,ENTRY,LONG,0.0200,21645.68000000,,21414.47000000,22108.11000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.031140,1,0.1.0,0.1.0,0.1.0,0.1
TS_00253,2025.06.16 04:55:00,US100,EXIT,LONG,0.0200,21645.68000000,21672.37000000,21414.47000000,22108.11000000,0.29,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.031140,1,0.1.0,0.1.0,0.1.0,0.1
TS_00254,2025.06.16 07:10:00,US100,ENTRY,LONG,0.1400,21688.64000000,,21648.24000000,21769.44000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.207913,0,0.1.0,0.1.0,0.1.0,0.1
TS_00254,2025.06.16 10:20:00,US100,EXIT,LONG,0.1400,21688.64000000,21769.74000000,21688.64000000,21769.44000000,11.35,6.000000,12.000000,6.000000,12.000000,72,37,TP,2,0.207913,0,0.1.0,0.1.0,0.1.0,0.1
TS_00255,2025.06.16 10:25:00,US100,ENTRY,LONG,0.0600,21748.02000000,,21658.02000000,21928.01000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.093338,0,0.1.0,0.1.0,0.1.0,0.1
TS_00255,2025.06.16 11:05:00,US100,EXIT,LONG,0.0600,21748.02000000,21746.74000000,21748.02000000,21928.01000000,-0.08,6.000000,12.000000,6.000000,12.000000,72,6,SL,5,0.093338,0,0.1.0,0.1.0,0.1.0,0.1
TS_00256,2025.06.16 11:10:00,US100,ENTRY,LONG,0.0500,21768.14000000,,21661.48000000,21981.46000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.078756,0,0.1.0,0.1.0,0.1.0,0.1
TS_00256,2025.06.16 17:10:00,US100,EXIT,LONG,0.0500,21768.14000000,21914.84000000,21768.14000000,21981.46000000,7.34,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.078756,0,0.1.0,0.1.0,0.1.0,0.1
TS_00257,2025.06.16 17:25:00,US100,ENTRY,LONG,0.0200,21955.54000000,,21751.81000000,22363.00000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.035341,0,0.1.0,0.1.0,0.1.0,0.1
